Symbol,Name,Last,Change,"% Change","Assets Under Management",Time
TDB2928.CF,"TD Canadian Equity Fund - Premium Series",15.18,0.23,0.015384615384615,"5,904 M",10/21/22
TDB3089.CF,"TD Canadian Equity Fund - D - NL",15.33,0.23,0.01523178807947,"5,904 M",10/21/22
TDB161.CF,"TD Canadian Equity Fund - Inv - NL",46.62,0.69,0.015022860875245,"5,904 M",10/21/22
TDB117.CF,"TD Canadian Equity Fund - Advisor Series - Lsc2",19.433,0.2873,0.015005980455141,"5,904 M",10/21/22
TDB308.CF,"TD Canadian Equity Fund - Advisor Series - FE",19.433,0.2873,0.015005980455141,"5,904 M",10/21/22
TDB338.CF,"TD Canadian Equity Fund - Advisor Series - DSC",19.433,0.2873,0.015005980455141,"5,904 M",10/21/22
TDB368.CF,"TD Canadian Equity Fund - Advisor Series - LL",19.433,0.2873,0.015005980455141,"5,904 M",10/21/22
TDB408.CF,"TD Canadian Equity Fund - F - NL",21.31,0.31,0.014761904761905,"5,904 M",10/21/22
TDB3410.CF,"TD U.S. Dividend Growth Fund - Investor Series -",16.75,0.23,0.013922518159806,"5,893 M",10/21/22
TDB3411.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - ISC",16.7801,0.2375,0.014356872559332,"5,893 M",10/21/22
TDB3412.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - DSC",16.7801,0.2375,0.014356872559332,"5,893 M",10/21/22
TDB3413.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - Lsc",16.7801,0.2375,0.014356872559332,"5,893 M",10/21/22
TDB3414.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - Lsc",16.7801,0.2375,0.014356872559332,"5,893 M",10/21/22
TDB3423.CF,"TD U.S. Dividend Growth Fund - D Series - NL",17.18,0.24,0.014167650531287,"5,893 M",10/21/22
"Downloaded data provided by Barchart as of 10-23-2022 01:55pm CDT"
