Symbol,Name,Last,"YTD %Change","1-Month %Change","3-Month %Change","52-Week %Change","52-Week High","52-Week Low"
TDB100.CF,"TD Dividend Growth Fund T8 Series - Lsc2",9.7029,-0.0403,-0.0175,-0.0088,-0.0232,10.9296,9.3203
TDB299.CF,"TD Dividend Growth Fund Ft8 Series - NL",10.93,-0.0315,-0.0168,-0.0057,-0.0119,12.233,10.5
TDB3088.CF,"TD Dividend Growth Fund - D Series - NL",14.93,-0.0329,-0.0169,-0.0059,-0.0134,16.7158,14.34
TDB2926.CF,"TD Dividend Growth Fund- Premium Series NL",16.09,-0.0398,-0.0174,-0.0089,-0.0222,18.1137,15.46
TDB2927.CF,"TD Dividend Growth Fund - Premium F Ser NL",16.22,-0.0308,-0.0166,-0.0058,-0.0113,18.149,15.58
PHN115.CF,"PH&N Bond Fund Series O - NL",8.7448,-0.1456,-0.0466,-0.0479,-0.1253,10.2557,8.7266
RBF8115.CF,"PH&N Bond Fund Series O - NL",8.7448,-0.1456,-0.0466,-0.0479,-0.1253,10.2557,8.7266
PHN716.CF,"PH&N Core Plus Bond Fund Series O - NL",8.4157,-0.1483,-0.0476,-0.0477,-0.1284,9.8971,8.4016
RBF8716.CF,"PH&N Core Plus Bond Fund Series O - NL",8.4157,-0.1483,-0.0476,-0.0477,-0.1284,9.8971,8.4016
TDB2443.CF,"TD Comfort Balanced Portfolio F - NL",10.25,-0.1451,-0.0275,-0.0348,-0.1148,12.04,10.2
TDB3539.CF,"TD Comfort Balanced Portfolio D Series - NL",10.64,-0.1468,-0.0274,-0.0354,-0.1171,12.52,10.58
TDB886.CF,"TD Comfort Balanced Portfolio Inv - NL",16.27,-0.1522,-0.0281,-0.0378,-0.1235,19.27,16.19
TDB3481.CF,"TD Tactical Monthly Income Fund - Ft5 Series - N",14.48,-0.1188,-0.0227,-0.0155,-0.083,16.5001,14.28
TDB2559.CF,"TD Tactical Monthly Income Fund Series K",12.85,-0.1271,-0.0236,-0.0183,-0.0931,14.7679,12.67
TDB3043.CF,"TD Tactical Monthly Income Fund - D Series - NL",11.01,-0.1202,-0.0226,-0.0158,-0.0848,12.5629,10.86
TDB2593.CF,"TD Tactical Monthly Income Fund -Premium NL",11.64,-0.1275,-0.0236,-0.0185,-0.0936,13.3893,11.48
TDB2594.CF,"TD Tactical Monthly Income Fund-Prem F NL",12.65,-0.1182,-0.0231,-0.0157,-0.0822,14.3944,12.48
TDB2580.CF,"TD Tactical Monthly Income Fund - Investor Ser -",12.47,-0.127,-0.0234,-0.0182,-0.094,14.3429,12.29
TDB2581.CF,"TD Tactical Monthly Income Fund Adv-ISc",12.4806,-0.1274,-0.0239,-0.0187,-0.0938,14.3556,12.309
TDB2582.CF,"TD Tactical Monthly Income Fund Adv-DSC",12.4806,-0.1274,-0.0239,-0.0187,-0.0938,14.3556,12.309
TDB2583.CF,"TD Tactical Monthly Income Fund Adv - Lsc",12.4806,-0.1274,-0.0239,-0.0187,-0.0938,14.3556,12.309
TDB2584.CF,"TD Tactical Monthly Income Fund Adv- Lsc2",12.4806,-0.1274,-0.0239,-0.0187,-0.0938,14.3556,12.309
TDB2585.CF,"TD Tactical Monthly Income Fund F Series - NL",13.56,-0.1188,-0.0228,-0.0161,-0.083,15.4461,13.37
TDB2586.CF,"TD Tactical Monthly Income Fund H8 Series - NL",12.97,-0.1274,-0.0242,-0.0192,-0.0942,14.9204,12.79
TDB2587.CF,"TD Tactical Monthly Income Fund T8 Series - ISC",12.96,-0.1274,-0.0238,-0.0187,-0.0939,14.9072,12.7819
TDB2588.CF,"TD Tactical Monthly Income Fund T8 Series - DSC",12.96,-0.1274,-0.0238,-0.0187,-0.0939,14.9072,12.7819
TDB2589.CF,"TD Tactical Monthly Income Fund T8 Series - Lsc",12.96,-0.1274,-0.0238,-0.0187,-0.0939,14.9072,12.7819
TDB2590.CF,"TD Tactical Monthly Income Fund T8 Series - Lsc2",12.96,-0.1274,-0.0238,-0.0187,-0.0939,14.9072,12.7819
TDB2591.CF,"TD Tactical Monthly Income Fund Ft8 Series - NL",14.66,-0.1193,-0.0232,-0.0159,-0.0831,16.7028,14.46
CIG16194.CF,"CI Global Income & Growth Fund Class E",13.6385,-0.1576,-0.0254,-0.0323,-0.1216,16.364,13.5974
CIG18194.CF,"CI Global Income & Growth Fund Class O",14.1739,-0.1437,-0.0238,-0.0273,-0.1036,16.7289,14.0312
CIG1111.CF,"CI Global Income & Growth Fund Class A",9.1159,-0.1593,-0.0256,-0.0329,-0.1238,10.9601,9.0962
CIG2111.CF,"CI Global Income & Growth Fund Class A",9.1159,-0.1593,-0.0256,-0.0329,-0.1238,10.9601,9.0962
CIG3111.CF,"CI Global Income & Growth Fund Class A",9.1159,-0.1593,-0.0256,-0.0329,-0.1238,10.9601,9.0962
CIG4111.CF,"CI Global Income & Growth Fund Class F",9.2462,-0.1518,-0.0247,-0.0302,-0.114,11.0173,9.1908
CIG5111.CF,"CI Global Income & Growth Fund Class I",9.4963,-0.1425,-0.0237,-0.0269,-0.102,11.1918,9.3957
CIG90944.CF,"CI Global Income & Growth Fund Series Pp",8.9677,,-0.0238,-0.0273,,9.8355,8.8774
CIG4944.CF,"CI Global Income & Growth Fund Series Y",8.9241,,-0.0246,-0.0298,,9.8414,8.8657
CIG1944.CF,"CI Global Income & Growth Fund Series Z",8.8758,,-0.0255,-0.0325,,9.8473,8.8521
CIG2944.CF,"CI Global Income & Growth Fund Series Z",8.8758,,-0.0255,-0.0325,,9.8473,8.8521
CIG3944.CF,"CI Global Income & Growth Fund Series Z",8.8758,,-0.0255,-0.0325,,9.8473,8.8521
CIG15194.CF,"CI Global Income & Growth Fund Class Ef",10.5349,-0.1501,-0.0245,-0.0296,-0.1119,12.5281,10.4629
CIG90167.CF,"CI Global Income & Growth Fund Class P",9.6864,-0.1441,-0.0239,-0.0275,-0.1041,11.4378,9.5914
PHN345.CF,"PH&N Total Return Bond Fund Series O",9.7071,-0.1462,-0.0468,-0.048,-0.1256,11.3903,9.6877
RBF8345.CF,"PH&N Total Return Bond Fund Series O",9.7071,-0.1462,-0.0468,-0.048,-0.1256,11.3903,9.6877
RBF405.CF,"RBC Canadian Dividend Fund Series A U$ - NL",64.2238,-0.122,-0.0331,-0.0678,-0.1253,79.1832,61.1354
RBF266.CF,"RBC Canadian Dividend Fund Series A - NL",87.5981,-0.053,-0.0191,-0.0123,-0.0359,98.8906,84.483
PHN385.CF,"PH&N U.S. Multi-Style All-Cap Equity Fund O - NL",19.4328,-0.1295,0.017,0.0053,-0.0652,22.7065,17.8502
RBF8385.CF,"PH&N U.S. Multi-Style All-Cap Equity Fund O - NL",19.4328,-0.1295,0.017,0.0053,-0.0652,22.7065,17.8502
TDB3549.CF,"TD U.S. Blue Chip Equity Fund H8 Series - NL",13.39,-0.3163,-0.0187,-0.0619,-0.3182,20.5449,12.5907
TDB3554.CF,"TD U.S. Blue Chip Equity Fund Ft5 Series - NL",15.71,-0.3097,-0.018,-0.0595,-0.31,23.8348,14.7153
TDB3555.CF,"TD U.S. Blue Chip Equity Fund Ft8 Series - NL",14.01,-0.3093,-0.0176,-0.059,-0.31,21.2587,13.1232
TDB3550.CF,"TD U.S. Blue Chip Equity Fund T8 Series - ISC",13.3629,-0.3162,-0.0189,-0.0619,-0.3183,20.5026,12.5655
TDB977.CF,"TD U.S. Blue Chip Equity Fund - Investor Ser - N",54.42,-0.3163,-0.0189,-0.0622,-0.3186,83.52,51.18
TDB123.CF,"TD U.S. Blue Chip Equity Fund - Lsc2",24.3573,-0.3163,-0.0189,-0.0621,-0.3186,37.3788,22.9076
TDB310.CF,"TD U.S. Blue Chip Equity Fund - FE",24.3573,-0.3163,-0.0189,-0.0621,-0.3186,37.3788,22.9076
TDB340.CF,"TD U.S. Blue Chip Equity Fund - DSC",24.3573,-0.3163,-0.0189,-0.0621,-0.3186,37.3788,22.9076
TDB370.CF,"TD U.S. Blue Chip Equity Fund - LL",24.3573,-0.3163,-0.0189,-0.0621,-0.3186,37.3788,22.9076
TDB410.CF,"TD U.S. Blue Chip Equity Fund Series F - NL",33.33,-0.3092,-0.018,-0.0593,-0.3098,50.55,31.21
TDB3091.CF,"TD U.S. Blue Chip Equity Fund - D",18.95,-0.3114,-0.0181,-0.0596,-0.3129,28.85,17.76
FID2204.CF,"Fidelity Global Balanced Portfolio Series B - Is",13.7592,-0.1429,-0.011,-0.007,-0.1315,16.2853,13.5997
IGI156.CF,"Iprofile Fixed Income Private Pool Series I - NL",10.5574,-0.1047,-0.0302,-0.0356,-0.0944,11.8071,10.5574
RBF8417.CF,"RBC Global Equity Focus Fund Series O U$ - NL",15.9976,-0.2843,-0.0194,-0.0871,-0.2701,22.7981,15.54
PHN8077.CF,"RBC Global Equity Focus Fund Series O",21.82,-0.2281,-0.0053,-0.0328,-0.1955,28.6819,20.8154
PHN9077.CF,"RBC Global Equity Focus Fund Series O",21.82,-0.2281,-0.0053,-0.0328,-0.1955,28.6819,20.8154
RBF8077.CF,"RBC Global Equity Focus Fund Series O - NL",21.82,-0.2281,-0.0053,-0.0328,-0.1955,28.6819,20.8154
PHN255.CF,"PH&N Short Term Bond & Mortgage Series O - NL",9.3574,-0.0492,-0.0106,-0.0127,-0.0473,9.8483,9.3244
RBF8255.CF,"PH&N Short Term Bond & Mortgage Series O - NL",9.3574,-0.0492,-0.0106,-0.0127,-0.0473,9.8483,9.3244
TDB3477.CF,"TD Monthly Income Fund - Ft5 Series - NL",14.25,-0.0896,-0.0352,-0.0272,-0.0697,16.0559,14
TDB3085.CF,"TD Monthly Income Fund - D Series - NL",11.98,-0.0907,-0.0354,-0.0268,-0.0715,13.5106,11.77
TDB113.CF,"TD Monthly Income Fund - Advisor Series - Lsc2",21.8295,-0.0939,-0.0359,-0.0286,-0.0754,24.6962,21.4464
TDB821.CF,"TD Monthly Income Fund - Advisor Series - ISC",21.8295,-0.0939,-0.0359,-0.0286,-0.0754,24.6962,21.4464
TDB831.CF,"TD Monthly Income Fund - Advisor Series - DSC",21.8295,-0.0939,-0.0359,-0.0286,-0.0754,24.6962,21.4464
TDB841.CF,"TD Monthly Income Fund - Advisor Series - Lsc",21.8295,-0.0939,-0.0359,-0.0286,-0.0754,24.6962,21.4464
TDB452.CF,"TD Monthly Income Fund - F Series - NL",15.77,-0.0893,-0.0353,-0.0269,-0.0691,17.7608,15.49
TDB398.CF,"TD Monthly Income Fund - H8 Series - NL",10.68,-0.0944,-0.0364,-0.0291,-0.0761,12.0891,10.5
TDB297.CF,"TD Monthly Income Fund - T8 Series  - Lsc2",10.6577,-0.0941,-0.0359,-0.0286,-0.0758,12.0608,10.4707
TDB395.CF,"TD Monthly Income Fund - T8 Series - ISC",10.6577,-0.0941,-0.0359,-0.0286,-0.0758,12.0608,10.4707
TDB396.CF,"TD Monthly Income Fund - T8 Series - DSC",10.6577,-0.0941,-0.0359,-0.0286,-0.0758,12.0608,10.4707
TDB397.CF,"TD Monthly Income Fund - T8 Series - Lsc",10.6577,-0.0941,-0.0359,-0.0286,-0.0758,12.0608,10.4707
TDB399.CF,"TD Monthly Income Fund - Ft8 Series - NL",11.41,-0.0892,-0.0354,-0.0268,-0.0695,12.847,11.21
TDB622.CF,"TD Monthly Income Fund - Investor Series - NL",23.13,-0.0943,-0.0361,-0.0287,-0.0756,26.1727,22.73
TDB2444.CF,"TD Comfort Balanced Growth Portfolio F - NL",10.35,-0.1488,-0.0227,-0.0327,-0.1129,12.22,10.26
TDB3540.CF,"TD Comfort Balanced Growth Portfolio D Series -",10.83,-0.1506,-0.0226,-0.033,-0.116,12.82,10.74
TDB887.CF,"TD Comfort Balanced Growth Portfolio Inv - NL",17.42,-0.1556,-0.0235,-0.0354,-0.1218,20.74,17.29
DJT07506.CF,"Desjardins Canadian Bond Fund W Class",8.413,-0.1494,-0.0482,-0.0485,-0.1292,9.9073,8.399
DJT07006.CF,"Desjardins Canadian Bond Fund D Class",8.738,-0.1542,-0.0487,-0.0501,-0.1352,10.3503,8.724
DJT00006.CF,"Desjardins Canadian Bond Fund A Class - NL",4.788,-0.158,-0.0491,-0.0514,-0.1401,5.6984,4.78
DJT03806.CF,"Desjardins Canadian Bond Fund F Class - NL",8.784,-0.1537,-0.0487,-0.05,-0.1347,10.3996,8.77
DJT03006.CF,"Desjardins Canadian Bond Fund C Class - FE",8.671,-0.1577,-0.049,-0.0513,-0.1397,10.3157,8.656
DJT03206.CF,"Desjardins Canadian Bond Fund C Class - DSC",8.671,-0.1577,-0.049,-0.0513,-0.1397,10.3157,8.656
DJT03406.CF,"Desjardins Canadian Bond Fund C Class - LL",8.671,-0.1577,-0.049,-0.0513,-0.1397,10.3157,8.656
DJT00606.CF,"Desjardins Canadian Bond Fund I Class - NL",9.035,-0.1494,-0.0481,-0.0484,-0.1292,10.6395,9.019
CIF823.CF,"Capital Group Global Equity Fund (Canada) F - NL",39.9848,-0.2619,0.0015,-0.0129,-0.2598,56.0146,38.5337
TDB3500.CF,"TD Retirement Balanced Portfolio Ft8 Series - NL",11.93,-0.1426,-0.0347,-0.0472,-0.114,13.9851,11.9
TDB2760.CF,"TD Retirement Balanced Portfolio Investor Ser -",17.09,-0.1502,-0.0361,-0.05,-0.1237,20.2193,17.05
TDB2761.CF,"TD Retirement Balanced Portfolio Advisor Ser - I",17.0919,-0.1501,-0.0358,-0.0501,-0.1238,20.2237,17.0482
TDB2762.CF,"TD Retirement Balanced Portfolio Advisor Ser - D",17.0919,-0.1501,-0.0358,-0.0501,-0.1238,20.2237,17.0482
TDB2763.CF,"TD Retirement Balanced Portfolio Advisor Ser -Ls",17.0919,-0.1501,-0.0358,-0.0501,-0.1238,20.2237,17.0482
TDB2764.CF,"TD Retirement Balanced Portfolio Advisor Ser -Ls",17.0919,-0.1501,-0.0358,-0.0501,-0.1238,20.2237,17.0482
TDB2765.CF,"TD Retirement Balanced Portfolio F Series - NL",18.79,-0.1424,-0.0349,-0.0472,-0.1136,22.023,18.74
TDB2766.CF,"TD Retirement Balanced Portfolio H5 Series - NL",11.23,-0.1498,-0.0354,-0.0497,-0.1237,13.2779,11.2
TDB2767.CF,"TD Retirement Balanced Portfolio T5 Series - ISC",11.25,-0.1501,-0.0361,-0.0503,-0.1234,13.3143,11.22
TDB2768.CF,"TD Retirement Balanced Portfolio T5 Series - DSC",11.25,-0.1501,-0.0361,-0.0503,-0.1234,13.3143,11.22
TDB2769.CF,"TD Retirement Balanced Portfolio T5 Series - Lsc",11.25,-0.1501,-0.0361,-0.0503,-0.1234,13.3143,11.22
TDB2770.CF,"TD Retirement Balanced Portfolio T5 Series - Lsc",11.25,-0.1501,-0.0361,-0.0503,-0.1234,13.3143,11.22
TDB2771.CF,"TD Retirement Balanced Portfolio Ft5 Series - NL",12.37,-0.1427,-0.0348,-0.0478,-0.1144,14.5048,12.34
TDB2779.CF,"TD Retirement Balanced Portfolio Series K",10.93,-0.1497,-0.0356,-0.0497,-0.1232,12.9235,10.9
TDB3059.CF,"TD Retirement Balanced Portfolio D Series - NL",10.44,-0.1443,-0.0351,-0.0474,-0.1161,12.2632,10.41
TDB2773.CF,"TD Retirement Balanced Portfolio-Premium NL",16.89,-0.1495,-0.036,-0.0501,-0.1229,19.9703,16.85
TDB3499.CF,"TD Retirement Conservative Portfolio Ft8 - NL",12.07,-0.1515,-0.0372,-0.0543,-0.1293,14.2875,12.03
TDB2753.CF,"TD Retirement Conservative Portfolio - Premium N",16.52,-0.1571,-0.0373,-0.056,-0.1362,19.6774,16.46
TDB2759.CF,"TD Retirement Conservative Portfolio K Series -",10.84,-0.1565,-0.0367,-0.0558,-0.1356,12.9075,10.79
TDB3058.CF,"TD Retirement Conservative Portfolio D Series -",10.63,-0.153,-0.0363,-0.0543,-0.131,12.5993,10.59
TDB2740.CF,"TD Retirement Conservative Portfolio Inv Ser - N",16.82,-0.1573,-0.0372,-0.0561,-0.1368,20.0411,16.75
TDB2741.CF,"TD Retirement Conservative Portfolio Adv Ser -Is",16.7137,-0.1576,-0.0374,-0.0562,-0.1366,19.9233,16.6487
TDB2742.CF,"TD Retirement Conservative Portfolio Adv Ser -Ds",16.7137,-0.1576,-0.0374,-0.0562,-0.1366,19.9233,16.6487
TDB2743.CF,"TD Retirement Conservative Portfolio Adv Ser -Ls",16.7137,-0.1576,-0.0374,-0.0562,-0.1366,19.9233,16.6487
TDB2744.CF,"TD Retirement Conservative Portfolio Adv Ser -Ls",16.7137,-0.1576,-0.0374,-0.0562,-0.1366,19.9233,16.6487
TDB2745.CF,"TD Retirement Conservative Portfolio F Ser - NL",18.07,-0.1512,-0.0368,-0.0539,-0.1289,21.3762,18
TDB2746.CF,"TD Retirement Conservative Portfolio H5 Ser - NL",11.01,-0.1577,-0.0378,-0.0564,-0.1369,13.1257,10.97
TDB2747.CF,"TD Retirement Conservative Portfolio T5 Ser - Is",10.93,-0.1571,-0.0372,-0.0561,-0.1364,13.0245,10.89
TDB2748.CF,"TD Retirement Conservative Portfolio T5 Ser - DS",10.93,-0.1571,-0.0372,-0.0561,-0.1364,13.0245,10.89
TDB2749.CF,"TD Retirement Conservative Portfolio T5 Ser - Ls",10.93,-0.1571,-0.0372,-0.0561,-0.1364,13.0245,10.89
TDB2750.CF,"TD Retirement Conservative Portfolio T5 Ser - Ls",10.93,-0.1571,-0.0372,-0.0561,-0.1364,13.0245,10.89
TDB2751.CF,"TD Retirement Conservative Portfolio Ft5 Ser - N",11.83,-0.1512,-0.0365,-0.0541,-0.1284,13.9869,11.78
PHN9074.CF,"RBC European Equity Fund - O",22.1725,-0.2302,0.0173,-0.0303,-0.1909,29.2226,21.0126
RBF202.CF,"RBC European Equity Fund Series O - NL",22.1725,-0.2302,0.0173,-0.0303,-0.1909,29.2226,21.0126
RBF138.CF,"RBC Canadian Short-Term Income Fund Series O - N",9.8726,-0.0546,-0.0108,-0.0133,-0.0532,10.4522,9.8449
BTG770.CF,"Beutel Goodman Canadian Equity Fund Class D - FE",41.5369,-0.0677,-0.0196,-0.0295,-0.0568,47.0342,40.0697
TDB2928.CF,"TD Canadian Equity Fund - Premium Series",15.18,-0.0213,0,0.0167,0.0106,17.06,14.4
TDB3089.CF,"TD Canadian Equity Fund - D - NL",15.33,-0.0148,0.0007,0.0186,0.0181,17.15,14.51
TDB161.CF,"TD Canadian Equity Fund - Inv - NL",46.62,-0.0224,-0.0004,0.0159,0.0088,52.43,44.25
TDB117.CF,"TD Canadian Equity Fund - Advisor Series - Lsc2",19.433,-0.0227,-0.0006,0.0157,0.0085,21.8607,18.4485
TDB308.CF,"TD Canadian Equity Fund - Advisor Series - FE",19.433,-0.0227,-0.0006,0.0157,0.0085,21.8607,18.4485
TDB338.CF,"TD Canadian Equity Fund - Advisor Series - DSC",19.433,-0.0227,-0.0006,0.0157,0.0085,21.8607,18.4485
TDB368.CF,"TD Canadian Equity Fund - Advisor Series - LL",19.433,-0.0227,-0.0006,0.0157,0.0085,21.8607,18.4485
TDB408.CF,"TD Canadian Equity Fund - F - NL",21.31,-0.0134,0.0005,0.0186,0.0205,23.83,20.17
TDB3410.CF,"TD U.S. Dividend Growth Fund - Investor Series -",16.75,-0.1379,0.006,0.0139,-0.0684,19.72,15.64
TDB3411.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - ISC",16.7801,-0.1375,0.006,0.0143,-0.0679,19.7447,15.6634
TDB3412.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - DSC",16.7801,-0.1375,0.006,0.0143,-0.0679,19.7447,15.6634
TDB3413.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - Lsc",16.7801,-0.1375,0.006,0.0143,-0.0679,19.7447,15.6634
TDB3414.CF,"TD U.S. Dividend Growth Fund - Advisor Ser - Lsc",16.7801,-0.1375,0.006,0.0143,-0.0679,19.7447,15.6634
TDB3423.CF,"TD U.S. Dividend Growth Fund - D Series - NL",17.18,-0.132,0.0067,0.0168,-0.0604,20.0816,15.9894
"Downloaded data provided by Barchart as of 10-23-2022 01:56pm CDT"
